person_id,age,region,monthly_income,num_credit_lines,total_debt,debt_to_income_ratio,credit_utilization,late_payments_12m,account_open_date,default_probability,risk_segment,default_flag,ingestion_date
2383,21,CABA,2023.35,1,1293.93,0.6392,0.1818,1,2023-04-21,0.1296,Bajo,0,2026-08-25
2384,33,Santa Fe,812.15,1,748.31,0.9203,0.5805,1,2017-03-29,0.3301,Medio,1,2026-08-25
2385,48,GBA Norte,1615.53,3,689.54,0.4266,0.2807,0,2017-04-30,0.0931,Bajo,0,2026-08-25
2386,32,CABA,742.87,4,149.53,0.201,0.6264,2,2013-07-06,0.2583,Medio,1,2026-08-25
2387,20,GBA Sur,448.58,3,361.67,0.8045,0.5236,1,2022-08-16,0.2953,Medio,0,2026-08-25
2388,48,GBA Norte,2549.62,7,2926.94,1.1475,0.0584,4,2009-03-23,0.3491,Medio,1,2026-08-25
2389,53,Santa Fe,806.5,2,287.03,0.3554,0.1695,2,2012-05-11,0.1496,Bajo,0,2026-08-25
2390,39,Tucuman,1219.36,2,970.57,0.7953,0.3048,1,2012-12-27,0.1965,Medio,0,2026-08-25
2391,18,GBA Oeste,198.32,0,158.33,0.7943,0.6842,1,2022-02-08,0.3653,Alto,1,2026-08-25
2392,48,GBA Norte,989.85,1,80.89,0.0816,0.1904,1,2010-02-08,0.0852,Bajo,0,2026-08-25
2393,20,Mendoza,1227.03,8,1304.03,1.0619,0.0156,0,2020-09-02,0.1226,Bajo,0,2026-08-25
2394,43,GBA Norte,1067.82,4,219.37,0.2052,0.0597,0,2014-08-30,0.0557,Bajo,0,2026-08-25
2395,29,GBA Sur,902.15,2,356.26,0.3945,0.3045,1,2011-06-28,0.1428,Bajo,0,2026-08-25
2396,26,GBA Norte,843.0,4,168.55,0.1997,0.1974,2,2021-03-29,0.1373,Bajo,0,2026-08-25
2397,34,Mendoza,1456.8,2,114.95,0.0789,0.7527,0,2019-09-04,0.1454,Bajo,0,2026-08-25
2398,37,CABA,547.99,3,350.55,0.6385,0.4839,0,2012-01-02,0.1816,Medio,0,2026-08-25
2399,32,CABA,856.65,2,206.16,0.2404,0.4517,3,2022-10-15,0.2703,Medio,0,2026-08-25
2400,47,GBA Norte,1962.65,1,117.24,0.0597,0.3372,0,2016-08-01,0.0673,Bajo,0,2026-08-25
2401,34,Cordoba,493.42,3,346.98,0.7018,0.4831,4,2022-11-16,0.4934,Alto,0,2026-08-25
2402,51,CABA,986.52,4,563.14,0.5703,0.7869,0,2013-02-08,0.2469,Medio,1,2026-08-25
2403,43,GBA Oeste,619.12,1,267.21,0.4309,0.2635,1,2021-08-06,0.1421,Bajo,0,2026-08-25
2404,31,Tucuman,1099.62,3,357.41,0.3247,0.5906,0,2022-02-03,0.1499,Bajo,1,2026-08-25
2405,29,GBA Oeste,960.26,1,223.7,0.2327,0.2382,0,2021-06-21,0.0796,Bajo,0,2026-08-25
2406,20,GBA Sur,570.16,3,113.28,0.1983,0.2843,1,2020-09-23,0.1207,Bajo,0,2026-08-25
2407,43,Cordoba,1012.24,3,390.69,0.3856,0.3284,0,2019-09-29,0.1053,Bajo,0,2026-08-25
2408,35,Santa Fe,999.37,2,843.87,0.8436,0.7188,3,2020-09-27,0.5317,Alto,1,2026-08-25
2409,18,Cordoba,664.58,6,53.91,0.081,0.8119,0,2016-01-21,0.1784,Medio,0,2026-08-25
2410,33,GBA Sur,791.79,3,109.59,0.1382,0.4356,1,2013-06-08,0.1388,Bajo,1,2026-08-25
2411,29,CABA,695.82,2,196.26,0.2817,0.4441,1,2009-09-09,0.1632,Medio,0,2026-08-25
2412,58,GBA Sur,448.17,1,109.15,0.243,0.5112,0,2009-02-05,0.1304,Bajo,0,2026-08-25
2413,19,GBA Oeste,1436.59,4,332.24,0.2311,0.2811,0,2021-04-26,0.0806,Bajo,0,2026-08-25
2414,22,Cordoba,1653.95,0,592.68,0.3581,0.0767,0,2020-03-23,0.0631,Bajo,0,2026-08-25
2415,53,GBA Sur,515.66,1,711.16,1.3765,0.481,1,2020-12-31,0.4109,Alto,0,2026-08-25
2416,56,Mendoza,1800.8,5,1771.73,0.9833,0.6958,2,2022-03-23,0.4373,Alto,0,2026-08-25
2417,31,Tucuman,1153.61,1,48.05,0.0416,0.7035,0,2020-06-10,0.1356,Bajo,0,2026-08-25
2418,32,GBA Sur,575.41,4,132.71,0.2302,0.7451,1,2015-05-16,0.2434,Medio,1,2026-08-25
2419,47,CABA,927.73,0,492.23,0.53,0.0979,3,2021-04-02,0.208,Medio,0,2026-08-25
2420,18,CABA,633.33,2,144.53,0.2278,0.694,1,2013-04-08,0.2274,Medio,0,2026-08-25
2421,18,GBA Oeste,1430.02,2,1077.39,0.7529,0.1784,1,2018-07-26,0.1554,Medio,0,2026-08-25
2422,36,CABA,641.63,1,112.38,0.1749,0.4854,0,2022-06-28,0.1165,Bajo,1,2026-08-25
2423,58,CABA,2765.14,0,1226.17,0.4433,0.5329,0,2010-01-11,0.1207,Bajo,0,2026-08-25
2424,34,Santa Fe,1672.5,3,1248.56,0.7461,0.8348,3,2019-01-20,0.5321,Alto,0,2026-08-25
2425,41,CABA,580.49,4,241.57,0.4154,0.0904,2,2019-09-15,0.1457,Bajo,0,2026-08-25
2426,53,CABA,2184.68,1,1701.3,0.7784,0.6082,0,2017-11-02,0.1995,Medio,0,2026-08-25
2427,65,Tucuman,1486.16,1,919.86,0.6185,0.1961,2,2022-01-02,0.1803,Medio,0,2026-08-25
2428,33,Cordoba,895.87,1,42.45,0.0473,0.6629,0,2014-04-30,0.1321,Bajo,0,2026-08-25
2429,39,Santa Fe,1347.51,5,591.56,0.4387,0.3266,2,2021-03-25,0.193,Medio,1,2026-08-25
2430,61,GBA Oeste,1602.97,2,805.13,0.502,0.2471,1,2017-03-24,0.1285,Bajo,1,2026-08-25
2431,21,GBA Oeste,628.85,1,181.94,0.2889,0.5707,0,2019-07-12,0.1505,Medio,0,2026-08-25
2432,52,GBA Sur,1504.22,1,86.69,0.0576,0.1725,3,2010-02-19,0.1402,Bajo,0,2026-08-25
2433,27,GBA Norte,761.91,5,684.58,0.8973,0.1245,2,2014-02-14,0.2332,Medio,1,2026-08-25
2434,41,Tucuman,1446.13,3,317.33,0.2193,0.5594,1,2014-06-20,0.1652,Medio,0,2026-08-25
2435,37,Mendoza,917.83,2,1033.06,1.1243,0.2625,1,2011-08-13,0.2544,Medio,0,2026-08-25
2436,28,GBA Norte,584.63,2,174.03,0.2972,0.8713,1,2011-10-21,0.3036,Medio,1,2026-08-25
2437,28,Santa Fe,1275.08,2,549.21,0.4304,0.9166,1,2020-04-06,0.3305,Medio,1,2026-08-25
2438,43,GBA Norte,845.78,0,184.41,0.2178,0.4821,2,2020-06-08,0.2104,Medio,0,2026-08-25
2439,51,Santa Fe,1105.65,1,42.39,0.0383,0.4429,1,2022-03-16,0.1205,Bajo,0,2026-08-25
2440,38,Santa Fe,1185.68,3,197.87,0.1667,0.6915,0,2016-12-03,0.1483,Bajo,0,2026-08-25
2441,40,Cordoba,1966.85,6,3227.65,1.6402,0.2501,1,2023-06-18,0.3339,Medio,0,2026-08-25
2442,46,Santa Fe,836.8,1,34.35,0.041,0.3241,1,2015-08-23,0.104,Bajo,0,2026-08-25
2443,28,Santa Fe,629.77,5,253.87,0.4025,0.1962,0,2019-12-24,0.0922,Bajo,1,2026-08-25
2444,48,GBA Oeste,2172.23,2,422.48,0.1944,0.3217,1,2022-10-29,0.1006,Bajo,0,2026-08-25
2445,49,CABA,1026.69,3,361.38,0.3516,0.5736,0,2009-09-16,0.1488,Bajo,0,2026-08-25
2446,71,GBA Oeste,898.23,3,347.56,0.3865,0.0928,1,2023-08-19,0.0977,Bajo,0,2026-08-25
2447,35,Santa Fe,1148.24,1,218.87,0.1905,0.446,1,2011-10-20,0.1412,Bajo,0,2026-08-25
2448,34,GBA Sur,822.98,1,544.62,0.661,0.1456,3,2020-01-04,0.2538,Medio,1,2026-08-25
2449,49,Tucuman,912.32,3,254.76,0.2789,0.3424,0,2023-03-08,0.0977,Bajo,0,2026-08-25
2450,49,GBA Sur,3387.71,7,242.86,0.0717,0.7118,0,2012-08-08,0.1037,Bajo,0,2026-08-25
2451,33,GBA Norte,609.92,1,96.39,0.1578,0.0193,0,2016-12-16,0.0533,Bajo,0,2026-08-25
2452,35,Mendoza,507.11,3,192.24,0.3783,0.3648,2,2012-04-07,0.2145,Medio,0,2026-08-25
2453,46,GBA Oeste,1775.28,2,214.04,0.1205,0.3581,3,2013-07-05,0.1908,Medio,0,2026-08-25
2454,30,CABA,793.59,4,262.37,0.3302,0.4867,0,2009-02-13,0.1336,Bajo,0,2026-08-25
2455,35,GBA Norte,1125.15,3,133.98,0.119,0.6004,2,2018-03-29,0.2223,Medio,0,2026-08-25
2456,41,GBA Norte,1332.04,4,178.92,0.1342,0.3719,2,2020-10-19,0.1566,Medio,0,2026-08-25
2457,51,Mendoza,507.73,3,183.89,0.3615,0.457,0,2016-04-03,0.1339,Bajo,0,2026-08-25
2458,32,GBA Norte,1650.12,2,610.04,0.3695,0.3014,1,2017-07-12,0.1256,Bajo,0,2026-08-25
2459,18,GBA Sur,680.69,2,366.3,0.5373,0.5902,0,2020-02-12,0.1936,Medio,0,2026-08-25
2460,18,GBA Sur,2329.05,2,824.3,0.3538,0.7329,0,2017-05-17,0.1653,Medio,0,2026-08-25
2461,24,GBA Sur,629.26,2,179.25,0.2844,0.1953,0,2011-07-30,0.0821,Bajo,0,2026-08-25
2462,24,GBA Oeste,1995.68,3,1569.03,0.7858,0.478,1,2017-04-25,0.23,Medio,0,2026-08-25
2463,38,GBA Sur,2238.44,2,319.4,0.1426,0.2488,0,2009-04-30,0.0613,Bajo,0,2026-08-25
2464,25,CABA,733.59,3,289.16,0.3936,0.3294,1,2021-11-10,0.152,Medio,0,2026-08-25
2465,31,Santa Fe,871.45,2,91.59,0.105,0.2592,2,2019-06-08,0.1371,Bajo,0,2026-08-25
2466,30,GBA Sur,818.28,1,230.81,0.2817,0.2103,0,2011-03-30,0.0813,Bajo,0,2026-08-25
2467,34,Santa Fe,1990.78,1,575.68,0.289,0.0697,0,2010-07-25,0.0547,Bajo,0,2026-08-25
2468,55,GBA Sur,1133.84,3,276.77,0.2439,0.5392,0,2012-04-24,0.125,Bajo,0,2026-08-25
2469,47,Tucuman,1292.33,3,210.48,0.1627,0.1104,1,2010-05-25,0.0778,Bajo,0,2026-08-25
2470,40,Tucuman,926.84,0,63.71,0.0687,0.1445,0,2018-01-13,0.0571,Bajo,0,2026-08-25
2471,34,Mendoza,1205.2,3,1338.57,1.1097,0.2865,3,2020-12-30,0.4041,Alto,0,2026-08-25
2472,34,GBA Oeste,1242.93,3,287.23,0.2309,0.6833,1,2012-08-08,0.2065,Medio,1,2026-08-25
2473,43,CABA,768.73,6,95.3,0.1238,0.1695,0,2010-08-24,0.0643,Bajo,0,2026-08-25
2474,47,GBA Oeste,2302.42,4,310.72,0.1349,0.4361,0,2023-06-04,0.0817,Bajo,0,2026-08-25
2475,29,GBA Sur,857.98,3,480.81,0.5597,0.4117,0,2010-12-10,0.1467,Bajo,0,2026-08-25
2476,40,CABA,1596.36,1,135.45,0.0848,0.6556,0,2010-03-23,0.1228,Bajo,0,2026-08-25
2477,18,GBA Oeste,479.57,1,217.19,0.4519,0.1477,2,2020-10-24,0.1698,Medio,0,2026-08-25
2478,42,Santa Fe,1364.75,4,741.02,0.5426,0.5789,2,2011-04-04,0.2957,Medio,0,2026-08-25
2479,49,Cordoba,1658.9,4,1078.4,0.6497,0.8349,2,2011-01-30,0.4157,Alto,1,2026-08-25
2480,36,Santa Fe,1101.4,2,125.6,0.1139,0.2059,0,2013-04-13,0.0651,Bajo,0,2026-08-25
2481,61,Tucuman,1715.38,1,982.04,0.5722,0.8121,1,2014-03-24,0.3021,Medio,1,2026-08-25
2482,29,Santa Fe,676.79,1,345.92,0.5104,0.1227,1,2023-08-30,0.1236,Bajo,0,2026-08-25
2483,42,GBA Oeste,1237.44,1,439.09,0.3546,0.6878,0,2018-12-30,0.1737,Medio,0,2026-08-25
2484,39,Cordoba,505.33,2,379.26,0.749,0.5109,3,2021-02-03,0.4301,Alto,1,2026-08-25
2485,38,GBA Oeste,1050.75,0,254.72,0.2422,0.1637,0,2019-07-12,0.0695,Bajo,0,2026-08-25
2486,38,GBA Norte,686.27,4,127.36,0.1853,0.5537,5,2014-05-22,0.4625,Alto,1,2026-08-25
2487,41,CABA,962.79,2,494.46,0.513,0.0457,2,2013-07-16,0.142,Bajo,0,2026-08-25
2488,50,Cordoba,1924.15,4,848.33,0.4407,0.576,0,2012-12-14,0.1447,Bajo,0,2026-08-25
2489,56,Tucuman,2300.88,3,607.23,0.2638,0.5291,0,2011-01-28,0.1073,Bajo,0,2026-08-25
2490,39,GBA Norte,558.65,3,115.49,0.2064,0.0966,0,2013-10-07,0.064,Bajo,0,2026-08-25
2491,49,Santa Fe,1803.78,1,2509.33,1.3904,0.2835,4,2017-10-03,0.5399,Alto,0,2026-08-25
2492,31,GBA Oeste,1866.1,5,120.15,0.0643,0.201,1,2017-05-22,0.0767,Bajo,0,2026-08-25
2493,49,Cordoba,1184.09,4,244.88,0.2066,0.2336,1,2009-05-27,0.1008,Bajo,0,2026-08-25
2494,30,GBA Oeste,1825.13,2,670.15,0.367,0.6132,1,2017-03-21,0.1968,Medio,0,2026-08-25
2495,53,GBA Norte,872.38,4,328.49,0.3761,0.2874,0,2012-05-11,0.0986,Bajo,0,2026-08-25
2496,66,Mendoza,889.03,1,286.9,0.3224,0.1626,2,2017-03-13,0.1404,Bajo,0,2026-08-25
2497,38,GBA Norte,778.54,2,62.05,0.0796,0.1401,0,2013-04-01,0.0587,Bajo,0,2026-08-25
2498,18,CABA,1287.88,1,233.83,0.1814,0.3006,0,2013-04-20,0.0809,Bajo,0,2026-08-25
2499,33,GBA Sur,918.47,4,239.44,0.2604,0.5755,0,2014-12-19,0.1408,Bajo,0,2026-08-25
2500,54,Cordoba,774.1,6,243.45,0.3141,0.087,0,2018-07-24,0.0674,Bajo,1,2026-08-25
2501,46,GBA Oeste,757.38,3,137.23,0.181,0.5058,0,2012-04-30,0.1181,Bajo,0,2026-08-25
2502,42,GBA Norte,997.8,0,776.56,0.7775,0.3994,2,2021-12-15,0.2937,Medio,0,2026-08-25
2503,52,Tucuman,725.45,2,520.96,0.7171,0.55,0,2014-03-27,0.2072,Medio,0,2026-08-25
2504,45,GBA Oeste,1366.87,2,403.49,0.295,0.5201,2,2023-03-12,0.2228,Medio,0,2026-08-25
2505,54,Tucuman,1782.15,4,413.77,0.232,0.3641,1,2010-01-16,0.117,Bajo,0,2026-08-25
2506,51,Cordoba,1598.61,4,760.63,0.4755,0.2215,0,2015-02-07,0.0887,Bajo,0,2026-08-25
2507,58,CABA,4023.52,2,1825.07,0.4535,0.2349,1,2010-03-26,0.0871,Bajo,0,2026-08-25
2508,44,Cordoba,1210.77,0,472.08,0.3896,0.4213,2,2011-08-23,0.2144,Medio,0,2026-08-25
2509,50,GBA Sur,2231.58,4,2516.96,1.1274,0.2988,2,2015-07-02,0.2959,Medio,1,2026-08-25
2510,36,GBA Oeste,1060.0,1,702.44,0.6621,0.2856,1,2019-05-07,0.1733,Medio,0,2026-08-25
2511,32,Cordoba,840.13,3,238.35,0.2834,0.2087,0,2020-08-01,0.0809,Bajo,1,2026-08-25
2512,60,Mendoza,1124.56,2,1135.4,1.0087,0.8158,0,2023-03-01,0.3519,Alto,1,2026-08-25
2513,42,CABA,1075.43,2,810.81,0.7532,0.2875,1,2017-12-09,0.1874,Medio,0,2026-08-25
2514,49,GBA Oeste,971.23,3,709.31,0.7296,0.6556,0,2011-04-21,0.2365,Medio,0,2026-08-25
2515,41,CABA,616.54,1,632.07,1.0235,0.1109,2,2018-08-04,0.2558,Medio,0,2026-08-25
2516,32,CABA,608.29,1,422.53,0.6935,0.5439,3,2016-08-12,0.4277,Alto,0,2026-08-25
2517,40,GBA Sur,1676.23,0,280.48,0.1672,0.1294,3,2011-07-29,0.1437,Bajo,0,2026-08-25
2518,57,Santa Fe,1523.65,3,203.45,0.1334,0.1571,1,2023-07-25,0.0783,Bajo,0,2026-08-25
2519,46,CABA,2305.28,1,562.54,0.2439,0.3456,0,2014-12-16,0.0786,Bajo,0,2026-08-25
2520,19,CABA,744.56,2,413.54,0.5547,0.4647,0,2014-02-05,0.1619,Medio,0,2026-08-25
2521,37,GBA Sur,782.81,1,412.48,0.5263,0.2476,1,2013-10-27,0.1493,Bajo,0,2026-08-25
2522,61,CABA,679.34,3,320.04,0.4704,0.5941,0,2021-12-23,0.1771,Medio,0,2026-08-25
2523,37,GBA Oeste,1604.06,1,194.51,0.1212,0.6506,0,2009-11-09,0.1264,Bajo,0,2026-08-25
2524,18,CABA,576.93,0,25.61,0.0443,0.5272,0,2017-06-09,0.1124,Bajo,0,2026-08-25
2525,62,Mendoza,1063.45,2,1519.32,1.4273,0.592,2,2019-06-26,0.5385,Alto,0,2026-08-25
2526,48,GBA Norte,1174.05,3,252.65,0.215,0.2386,1,2023-11-20,0.1027,Bajo,0,2026-08-25
2527,39,GBA Sur,496.42,3,341.01,0.6856,0.703,0,2016-01-23,0.2585,Medio,0,2026-08-25
2528,35,GBA Norte,1397.09,0,249.8,0.1787,0.3195,3,2010-11-12,0.2006,Medio,0,2026-08-25
2529,52,Cordoba,1629.41,4,1420.62,0.8713,0.7019,5,2010-07-22,0.6716,Muy Alto,1,2026-08-25
2530,33,CABA,1095.02,1,410.61,0.3746,0.4972,2,2019-07-19,0.2405,Medio,1,2026-08-25
2531,53,GBA Norte,1002.97,2,2114.48,2.1061,0.2834,3,2020-06-17,0.6712,Muy Alto,1,2026-08-25
2532,46,GBA Norte,998.82,3,267.37,0.2674,0.2306,1,2023-08-14,0.1094,Bajo,0,2026-08-25
2533,42,Tucuman,1911.09,4,1165.19,0.6094,0.4726,2,2009-04-01,0.2558,Medio,1,2026-08-25
2534,41,Mendoza,1017.61,3,788.3,0.7739,0.2556,1,2016-04-09,0.1836,Medio,0,2026-08-25
2535,37,GBA Norte,968.2,2,1198.18,1.2363,0.3922,2,2009-04-08,0.407,Alto,0,2026-08-25
2536,52,Cordoba,775.36,3,128.87,0.166,0.4415,0,2014-03-07,0.1042,Bajo,0,2026-08-25
2537,29,Mendoza,266.34,1,121.33,0.4538,0.2616,2,2011-03-19,0.2044,Medio,0,2026-08-25
2538,20,Santa Fe,1567.21,0,330.1,0.2105,0.1984,0,2011-09-07,0.0675,Bajo,0,2026-08-25
2539,47,Santa Fe,1015.95,3,342.22,0.3365,0.5135,2,2011-01-19,0.2378,Medio,0,2026-08-25
2540,47,Tucuman,697.78,4,215.98,0.3091,0.115,1,2016-12-10,0.0984,Bajo,0,2026-08-25
2541,45,Santa Fe,2696.76,1,1437.85,0.533,0.4961,0,2019-03-07,0.1267,Bajo,0,2026-08-25
2542,44,CABA,1226.69,1,92.98,0.0757,0.5369,1,2010-05-02,0.1433,Bajo,0,2026-08-25
2543,36,GBA Sur,885.04,2,123.39,0.1393,0.2404,0,2023-10-21,0.0729,Bajo,0,2026-08-25
2544,49,Cordoba,1623.49,2,734.38,0.4521,0.6042,0,2012-12-16,0.1587,Medio,0,2026-08-25
2545,39,Tucuman,1167.29,4,1129.66,0.9669,0.0734,5,2019-01-09,0.4432,Alto,0,2026-08-25
2546,34,GBA Oeste,1136.82,0,804.41,0.707,0.438,2,2010-06-27,0.2894,Medio,1,2026-08-25
2547,36,Mendoza,736.77,6,701.0,0.9502,0.9215,1,2014-02-15,0.4868,Alto,0,2026-08-25
2548,64,GBA Norte,1460.59,3,1827.16,1.2501,0.2931,2,2009-03-07,0.3452,Medio,0,2026-08-25
2549,19,GBA Sur,1446.2,1,670.79,0.4635,0.4445,0,2018-03-29,0.1317,Bajo,0,2026-08-25
2550,45,GBA Norte,774.57,3,621.61,0.8015,0.1236,2,2016-08-23,0.2113,Medio,0,2026-08-25
2551,19,Santa Fe,353.44,3,98.51,0.2779,0.1146,0,2023-06-27,0.0745,Bajo,0,2026-08-25
2552,38,Santa Fe,1529.26,1,106.24,0.0694,0.5913,1,2011-01-04,0.1497,Bajo,1,2026-08-25
2553,34,GBA Norte,1297.99,1,345.29,0.2658,0.4356,0,2011-05-11,0.1079,Bajo,0,2026-08-25
2554,18,Cordoba,1373.11,0,675.93,0.4919,0.2907,2,2023-09-23,0.1947,Medio,0,2026-08-25
2555,44,Santa Fe,1026.3,2,85.79,0.0835,0.4047,0,2019-03-25,0.0881,Bajo,0,2026-08-25
2556,35,Tucuman,1526.46,3,350.63,0.2296,0.9274,1,2023-05-28,0.2785,Medio,0,2026-08-25
2557,18,CABA,650.24,1,117.31,0.1801,0.4322,1,2022-08-29,0.1481,Bajo,1,2026-08-25
2558,50,Cordoba,948.97,5,202.9,0.2136,0.5997,1,2011-10-12,0.1842,Medio,0,2026-08-25
2559,57,Cordoba,689.96,1,148.94,0.2156,0.6092,2,2009-01-07,0.2522,Medio,0,2026-08-25
2560,57,GBA Sur,1763.64,1,817.59,0.4633,0.6508,1,2010-11-08,0.2226,Medio,0,2026-08-25
2561,44,GBA Norte,984.43,2,236.28,0.2398,0.3056,2,2014-03-03,0.1628,Medio,0,2026-08-25
2562,40,CABA,1100.02,2,478.1,0.4342,0.2159,1,2015-07-28,0.1247,Bajo,0,2026-08-25
2563,55,Santa Fe,1267.27,1,579.06,0.4566,0.4916,2,2020-08-12,0.2464,Medio,0,2026-08-25
2564,60,CABA,967.91,3,412.74,0.426,0.4577,1,2022-07-27,0.1791,Medio,0,2026-08-25
2565,53,GBA Norte,1499.66,2,189.49,0.1263,0.556,1,2011-12-05,0.1483,Bajo,1,2026-08-25
2566,28,Cordoba,2104.8,3,1024.04,0.4863,0.5976,1,2015-09-14,0.207,Medio,0,2026-08-25
2567,42,Santa Fe,1566.9,1,1828.09,1.1659,0.0743,2,2021-12-31,0.2459,Medio,0,2026-08-25
2568,45,CABA,488.75,3,421.34,0.8603,0.4814,5,2017-10-31,0.6188,Muy Alto,1,2026-08-25
2569,18,Santa Fe,952.11,1,229.67,0.241,0.5226,0,2015-10-02,0.1284,Bajo,1,2026-08-25
2570,45,Cordoba,1081.98,1,318.97,0.2945,0.2745,2,2017-06-02,0.1612,Medio,0,2026-08-25
2571,67,CABA,1873.25,3,599.16,0.3197,0.324,2,2015-09-15,0.158,Medio,1,2026-08-25
2572,47,Mendoza,800.88,3,81.17,0.1012,0.2129,0,2011-12-19,0.0671,Bajo,0,2026-08-25
2573,57,Cordoba,691.7,4,168.4,0.2431,0.2779,2,2009-08-12,0.1607,Medio,0,2026-08-25
2574,42,Cordoba,1464.66,2,495.62,0.3382,0.4063,3,2022-12-26,0.2557,Medio,0,2026-08-25
2575,39,Tucuman,976.63,2,62.99,0.0644,0.1243,4,2022-02-18,0.1899,Medio,0,2026-08-25
2576,44,GBA Norte,763.78,2,635.2,0.8306,0.3224,1,2011-01-14,0.2185,Medio,1,2026-08-25
2577,30,Santa Fe,839.34,1,341.75,0.4067,0.3971,0,2015-08-14,0.1242,Bajo,0,2026-08-25
2578,28,Tucuman,485.07,1,98.87,0.2034,0.3151,0,2022-06-11,0.0936,Bajo,0,2026-08-25
2579,55,GBA Norte,1129.26,1,510.66,0.4518,0.5585,0,2010-06-30,0.1568,Medio,0,2026-08-25
2580,56,Cordoba,926.24,0,1044.76,1.1267,0.3829,1,2011-03-30,0.2939,Medio,1,2026-08-25
2581,28,GBA Oeste,1216.47,2,399.02,0.3277,0.2559,2,2019-08-06,0.1612,Medio,0,2026-08-25
2582,51,Cordoba,945.47,5,201.96,0.2134,0.3154,1,2022-07-17,0.1192,Bajo,0,2026-08-25
2583,38,Cordoba,997.39,2,325.4,0.3259,0.4592,2,2012-10-11,0.2206,Medio,0,2026-08-25
2584,44,GBA Sur,821.76,2,1338.22,1.6265,0.3173,3,2020-01-29,0.5703,Alto,1,2026-08-25
2585,45,GBA Oeste,901.51,1,742.14,0.8223,0.276,0,2012-03-17,0.1495,Bajo,1,2026-08-25
2586,51,CABA,644.3,1,282.81,0.4383,0.6643,0,2014-01-06,0.1931,Medio,0,2026-08-25
2587,40,Mendoza,1598.04,3,1275.74,0.7978,0.1262,2,2012-01-06,0.1923,Medio,0,2026-08-25
2588,56,GBA Sur,1034.66,3,800.38,0.7728,0.5076,1,2023-07-03,0.2578,Medio,0,2026-08-25
2589,43,GBA Oeste,433.36,3,436.18,1.0042,0.2151,2,2017-12-18,0.294,Medio,0,2026-08-25
2590,47,GBA Oeste,523.93,4,36.62,0.0698,0.5923,0,2009-11-18,0.1254,Bajo,0,2026-08-25
2591,30,GBA Sur,1562.07,1,1571.56,1.0054,0.6148,2,2009-10-22,0.4227,Alto,0,2026-08-25
2592,65,CABA,1069.98,1,511.2,0.4773,0.3911,1,2022-05-03,0.1671,Medio,0,2026-08-25
2593,45,CABA,1000.32,3,131.45,0.1313,0.2141,1,2016-07-01,0.0932,Bajo,0,2026-08-25
2594,48,GBA Sur,1020.04,1,552.99,0.5416,0.1664,1,2010-04-17,0.1283,Bajo,0,2026-08-25
2595,20,Santa Fe,1157.94,1,1719.94,1.4841,0.1108,3,2020-12-23,0.4325,Alto,0,2026-08-25
2596,30,CABA,1985.35,2,1787.82,0.9001,0.1595,2,2015-11-07,0.2124,Medio,0,2026-08-25
2597,54,Tucuman,1269.9,1,394.95,0.3108,0.3262,0,2017-05-29,0.0932,Bajo,0,2026-08-25
2598,43,Cordoba,1150.97,1,764.4,0.6636,0.47,0,2015-08-26,0.168,Medio,0,2026-08-25
2599,18,Mendoza,677.32,2,96.85,0.1428,0.3846,2,2013-09-21,0.178,Medio,0,2026-08-25
2600,52,Santa Fe,552.74,5,20.4,0.0368,0.446,0,2016-01-06,0.0952,Bajo,0,2026-08-25
2601,33,GBA Sur,1202.55,0,733.87,0.6098,0.1106,1,2022-11-07,0.1242,Bajo,1,2026-08-25
2602,56,Cordoba,1341.64,1,235.66,0.1755,0.3135,1,2019-08-19,0.1081,Bajo,0,2026-08-25
2603,38,Tucuman,1641.83,3,140.39,0.0855,0.1053,0,2012-03-19,0.0492,Bajo,0,2026-08-25
2604,42,CABA,2217.45,2,172.51,0.0778,0.1223,0,2014-10-27,0.0461,Bajo,0,2026-08-25
2605,54,Tucuman,648.64,1,759.99,1.1699,0.6254,3,2013-06-29,0.5869,Alto,1,2026-08-25
2606,29,Tucuman,707.0,2,377.78,0.5336,0.343,1,2010-03-16,0.1764,Medio,0,2026-08-25
2607,28,GBA Norte,1298.8,1,657.96,0.5062,0.4221,0,2021-04-22,0.134,Bajo,0,2026-08-25
2608,37,GBA Oeste,977.79,1,824.95,0.8428,0.3845,3,2019-04-08,0.3836,Alto,0,2026-08-25
2609,49,GBA Sur,1978.7,2,902.9,0.4561,0.4322,0,2009-07-10,0.1165,Bajo,0,2026-08-25
2610,24,GBA Sur,842.11,2,431.76,0.5121,0.6926,1,2012-11-12,0.2788,Medio,0,2026-08-25
2611,19,GBA Norte,2455.08,2,959.12,0.3905,0.5804,0,2011-11-15,0.1332,Bajo,0,2026-08-25
2612,49,Cordoba,1050.83,0,786.19,0.7474,0.4809,0,2016-10-04,0.1856,Medio,0,2026-08-25
2613,32,GBA Norte,2089.71,2,281.93,0.1349,0.4268,2,2009-07-13,0.1559,Medio,0,2026-08-25
2614,35,CABA,338.52,0,343.09,1.0105,0.61,3,2020-12-30,0.5532,Alto,0,2026-08-25
2615,18,CABA,1149.36,3,1213.52,1.0549,0.3015,3,2017-09-01,0.402,Alto,0,2026-08-25
2616,31,CABA,963.81,5,114.66,0.1188,0.1456,1,2021-02-01,0.0837,Bajo,0,2026-08-25
